,post,likes,sponsored,nPost,followers,followees,nIgtv,business,verified,day,month,hour_of_day,category
8649,2021-01-23_13-30-06_UTC,332,0,403,13494,108,15,0,0,Saturday,1,14.0,Other
8651,2021-01-20_12-15-45_UTC,491,0,403,13494,108,15,0,0,Wednesday,1,13.0,Other
8652,2021-01-18_13-00-35_UTC,382,0,403,13494,108,15,0,0,Monday,1,14.0,Other
8653,2021-01-16_12-01-19_UTC,449,0,403,13494,108,15,0,0,Saturday,1,13.0,Other
8656,2021-01-11_11-30-16_UTC,417,0,403,13494,108,15,0,0,Monday,1,12.0,Other
8658,2021-01-09_18-30-40_UTC,438,0,403,13494,108,15,0,0,Saturday,1,19.0,Other
8659,2021-01-06_14-00-51_UTC,381,0,403,13494,108,15,0,0,Wednesday,1,15.0,Other
8663,2021-12-29_11-52-12_UTC,36779,0,1378,1161754,26,28,0,1,Wednesday,12,12.0,Other
8664,2021-12-28_11-33-23_UTC,6680,0,1378,1161754,26,28,0,1,Tuesday,12,12.0,Other
8665,2021-12-26_13-09-46_UTC,85321,0,1378,1161754,26,28,0,1,Sunday,12,14.0,Other
8667,2021-12-25_05-05-14_UTC,15534,0,1378,1161754,26,28,0,1,Saturday,12,6.0,Other
8672,2021-12-18_06-15-56_UTC,17319,0,1378,1161754,26,28,0,1,Saturday,12,7.0,Other
8674,2021-12-16_08-58-34_UTC,19816,0,1378,1161754,26,28,0,1,Thursday,12,9.0,Other
8675,2021-12-13_09-42-16_UTC,10214,0,1378,1161754,26,28,0,1,Monday,12,10.0,Other
8677,2021-12-11_14-43-39_UTC,6949,0,1378,1161754,26,28,0,1,Saturday,12,15.0,Other
8679,2021-12-10_09-16-03_UTC,9314,0,1378,1161754,26,28,0,1,Friday,12,10.0,Other
8680,2021-12-09_07-22-18_UTC,12060,0,1378,1161754,26,28,0,1,Thursday,12,8.0,Other
8684,2021-12-04_09-20-01_UTC,56709,0,1378,1161754,26,28,0,1,Saturday,12,10.0,Other
8693,2021-11-22_12-37-50_UTC,64099,0,1378,1161754,26,28,0,1,Monday,11,13.0,Other
8697,2021-11-17_06-43-17_UTC,27798,0,1378,1161754,26,28,0,1,Wednesday,11,7.0,Other
8701,2021-11-07_04-28-05_UTC,25908,0,1378,1161754,26,28,0,1,Sunday,11,5.0,Other
8703,2021-11-05_07-38-43_UTC,60230,0,1378,1161754,26,28,0,1,Friday,11,8.0,Other
8717,2021-10-19_10-11-27_UTC,25505,0,1378,1161754,26,28,0,1,Tuesday,10,11.0,Other
8718,2021-10-18_14-21-46_UTC,35102,0,1378,1161754,26,28,0,1,Monday,10,15.0,Other
8724,2021-10-09_06-23-36_UTC,17030,0,1378,1161754,26,28,0,1,Saturday,10,7.0,Other
8728,2021-10-07_11-13-09_UTC,16462,0,1378,1161754,26,28,0,1,Thursday,10,12.0,Other
8741,2021-09-26_06-44-27_UTC,39217,0,1378,1161754,26,28,0,1,Sunday,9,7.0,Other
8743,2021-09-22_10-46-22_UTC,68465,0,1378,1161754,26,28,0,1,Wednesday,9,11.0,Other
8746,2021-09-17_08-02-52_UTC,60199,0,1378,1161754,26,28,0,1,Friday,9,9.0,Other
8755,2021-09-05_08-08-38_UTC,109125,0,1378,1161754,26,28,0,1,Sunday,9,9.0,Other
8757,2021-09-01_09-47-54_UTC,34024,0,1378,1161754,26,28,0,1,Wednesday,9,10.0,Other
8761,2021-08-27_11-16-38_UTC,30360,0,1378,1161754,26,28,0,1,Friday,8,12.0,Other
8763,2021-08-25_10-23-08_UTC,88018,0,1378,1161754,26,28,0,1,Wednesday,8,11.0,Other
8764,2021-08-22_15-28-21_UTC,29128,0,1378,1161754,26,28,0,1,Sunday,8,16.0,Other
8765,2021-08-22_15-25-32_UTC,20544,0,1378,1161754,26,28,0,1,Sunday,8,16.0,Other
8767,2021-08-19_15-02-55_UTC,18406,0,1378,1161754,26,28,0,1,Thursday,8,16.0,Other
8768,2021-08-19_10-18-27_UTC,19902,0,1378,1161754,26,28,0,1,Thursday,8,11.0,Other
8769,2021-08-18_14-51-25_UTC,12438,0,1378,1161754,26,28,0,1,Wednesday,8,15.0,Other
8771,2021-08-18_12-46-07_UTC,31483,0,1378,1161754,26,28,0,1,Wednesday,8,13.0,Other
8778,2021-08-12_10-38-05_UTC,21095,0,1378,1161754,26,28,0,1,Thursday,8,11.0,Other
8781,2021-08-06_14-10-07_UTC,35416,0,1378,1161754,26,28,0,1,Friday,8,15.0,Other
8785,2021-07-30_09-20-07_UTC,25528,0,1378,1161754,26,28,0,1,Friday,7,10.0,Other
8787,2021-07-27_15-04-16_UTC,54489,0,1378,1161754,26,28,0,1,Tuesday,7,16.0,Other
8789,2021-07-23_14-24-05_UTC,25061,0,1378,1161754,26,28,0,1,Friday,7,15.0,Other
8791,2021-07-19_11-02-29_UTC,47327,0,1378,1161754,26,28,0,1,Monday,7,12.0,Other
8801,2021-06-22_06-25-41_UTC,54039,0,1378,1161754,26,28,0,1,Tuesday,6,7.0,Other
8802,2021-06-21_08-36-01_UTC,43518,0,1378,1161754,26,28,0,1,Monday,6,9.0,Other
8807,2021-06-11_08-02-01_UTC,30963,0,1378,1161754,26,28,0,1,Friday,6,9.0,Other
8808,2021-06-09_13-28-38_UTC,47905,0,1378,1161754,26,28,0,1,Wednesday,6,14.0,Other
8809,2021-06-04_09-25-17_UTC,46017,0,1378,1161754,26,28,0,1,Friday,6,10.0,Other
8812,2021-05-31_11-26-59_UTC,39489,0,1378,1161754,26,28,0,1,Monday,5,12.0,Other
8813,2021-05-29_06-59-05_UTC,43303,0,1378,1161754,26,28,0,1,Saturday,5,7.0,Other
8817,2021-05-21_09-32-31_UTC,132622,0,1378,1161754,26,28,0,1,Friday,5,10.0,Other
8819,2021-05-17_06-50-01_UTC,17278,0,1378,1161754,26,28,0,1,Monday,5,7.0,Other
8820,2021-05-15_09-34-09_UTC,17060,0,1378,1161754,26,28,0,1,Saturday,5,10.0,Other
8824,2021-05-06_07-04-56_UTC,52811,0,1378,1161754,26,28,0,1,Thursday,5,8.0,Other
8826,2021-05-04_13-15-18_UTC,26169,0,1378,1161754,26,28,0,1,Tuesday,5,14.0,Other
8830,2021-04-24_07-34-04_UTC,23552,0,1378,1161754,26,28,0,1,Saturday,4,8.0,Other
8832,2021-04-21_09-22-29_UTC,17090,0,1378,1161754,26,28,0,1,Wednesday,4,10.0,Other
8841,2021-04-05_10-31-53_UTC,48775,0,1378,1161754,26,28,0,1,Monday,4,11.0,Other
8844,2021-04-01_08-53-55_UTC,39082,0,1378,1161754,26,28,0,1,Thursday,4,9.0,Other
8847,2021-03-26_07-53-01_UTC,55899,0,1378,1161754,26,28,0,1,Friday,3,8.0,Other
8849,2021-03-23_07-26-39_UTC,18898,0,1378,1161754,26,28,0,1,Tuesday,3,8.0,Other
8850,2021-03-19_14-25-06_UTC,116842,0,1378,1161754,26,28,0,1,Friday,3,15.0,Other
8857,2021-03-11_09-59-00_UTC,14881,0,1378,1161754,26,28,0,1,Thursday,3,10.0,Other
8861,2021-02-27_09-47-31_UTC,128186,0,1378,1161754,26,28,0,1,Saturday,2,10.0,Other
8863,2021-02-24_08-54-50_UTC,24846,0,1378,1161754,26,28,0,1,Wednesday,2,9.0,Other
8866,2021-02-17_09-34-35_UTC,15089,0,1378,1161754,26,28,0,1,Wednesday,2,10.0,Other
8868,2021-02-14_11-07-44_UTC,21792,0,1378,1161754,26,28,0,1,Sunday,2,12.0,Other
8869,2021-02-12_09-06-56_UTC,28192,0,1378,1161754,26,28,0,1,Friday,2,10.0,Other
8873,2021-02-01_11-16-00_UTC,49426,0,1378,1161754,26,28,0,1,Monday,2,12.0,Other
8875,2021-01-29_12-07-00_UTC,14562,0,1378,1161754,26,28,0,1,Friday,1,13.0,Other
8876,2021-01-28_07-47-21_UTC,28390,0,1378,1161754,26,28,0,1,Thursday,1,8.0,Other
8877,2021-01-26_09-37-48_UTC,66208,0,1378,1161754,26,28,0,1,Tuesday,1,10.0,Other
8879,2021-01-22_05-01-08_UTC,85395,0,1378,1161754,26,28,0,1,Friday,1,6.0,Other
8880,2021-01-21_10-17-48_UTC,47509,0,1378,1161754,26,28,0,1,Thursday,1,11.0,Other
8881,2021-01-18_11-55-33_UTC,22325,0,1378,1161754,26,28,0,1,Monday,1,12.0,Other
8884,2021-01-13_07-32-46_UTC,19385,0,1378,1161754,26,28,0,1,Wednesday,1,8.0,Other
8892,2021-12-31_19-44-35_UTC,44991,0,2180,1145930,495,9,1,1,Friday,12,20.0,Creators & Celebrities
8893,2021-12-24_15-44-40_UTC,24834,0,2180,1145930,495,9,1,1,Friday,12,16.0,Creators & Celebrities
8894,2021-12-13_14-56-56_UTC,16727,0,2180,1145930,495,9,1,1,Monday,12,15.0,Creators & Celebrities
8896,2021-12-01_13-36-27_UTC,15617,1,2180,1145930,495,9,1,1,Wednesday,12,14.0,Creators & Celebrities
8898,2021-11-10_10-19-59_UTC,22176,0,2180,1145930,495,9,1,1,Wednesday,11,11.0,Creators & Celebrities
8899,2021-11-05_16-14-48_UTC,15229,0,2180,1145930,495,9,1,1,Friday,11,17.0,Creators & Celebrities
8902,2021-10-28_19-20-31_UTC,18822,0,2180,1145930,495,9,1,1,Thursday,10,20.0,Creators & Celebrities
8903,2021-10-24_21-31-35_UTC,21105,0,2180,1145930,495,9,1,1,Sunday,10,22.0,Creators & Celebrities
8904,2021-10-12_17-23-49_UTC,10270,0,2180,1145930,495,9,1,1,Tuesday,10,18.0,Creators & Celebrities
8905,2021-10-05_13-33-32_UTC,19608,0,2180,1145930,495,9,1,1,Tuesday,10,14.0,Creators & Celebrities
8907,2021-09-27_07-14-25_UTC,19340,0,2180,1145930,495,9,1,1,Monday,9,8.0,Creators & Celebrities
8908,2021-09-26_16-48-32_UTC,10506,0,2180,1145930,495,9,1,1,Sunday,9,17.0,Creators & Celebrities
8909,2021-09-15_18-28-56_UTC,31089,0,2180,1145930,495,9,1,1,Wednesday,9,19.0,Creators & Celebrities
8911,2021-09-03_20-23-28_UTC,11546,0,2180,1145930,495,9,1,1,Friday,9,21.0,Creators & Celebrities
8912,2021-08-28_20-26-25_UTC,18170,0,2180,1145930,495,9,1,1,Saturday,8,21.0,Creators & Celebrities
8914,2021-08-22_19-40-00_UTC,22858,0,2180,1145930,495,9,1,1,Sunday,8,20.0,Creators & Celebrities
8915,2021-08-21_18-13-03_UTC,42486,0,2180,1145930,495,9,1,1,Saturday,8,19.0,Creators & Celebrities
8919,2021-08-06_11-36-20_UTC,52860,0,2180,1145930,495,9,1,1,Friday,8,12.0,Creators & Celebrities
8927,2021-07-12_00-33-04_UTC,107992,0,2180,1145930,495,9,1,1,Monday,7,1.0,Creators & Celebrities
8928,2021-07-11_18-47-33_UTC,40138,0,2180,1145930,495,9,1,1,Sunday,7,19.0,Creators & Celebrities
8929,2021-07-11_14-21-39_UTC,31798,0,2180,1145930,495,9,1,1,Sunday,7,15.0,Creators & Celebrities
8931,2021-07-07_19-56-48_UTC,30528,0,2180,1145930,495,9,1,1,Wednesday,7,20.0,Creators & Celebrities
8932,2021-06-29_18-56-43_UTC,46668,0,2180,1145930,495,9,1,1,Tuesday,6,19.0,Creators & Celebrities
8933,2021-06-18_18-55-18_UTC,21603,0,2180,1145930,495,9,1,1,Friday,6,19.0,Creators & Celebrities
8934,2021-06-17_18-22-21_UTC,20557,0,2180,1145930,495,9,1,1,Thursday,6,19.0,Creators & Celebrities
8936,2021-06-12_14-11-45_UTC,79786,0,2180,1145930,495,9,1,1,Saturday,6,15.0,Creators & Celebrities
8937,2021-06-05_18-11-15_UTC,55511,0,2180,1145930,495,9,1,1,Saturday,6,19.0,Creators & Celebrities
8938,2021-06-03_17-30-30_UTC,33988,0,2180,1145930,495,9,1,1,Thursday,6,18.0,Creators & Celebrities
8939,2021-06-01_17-32-58_UTC,13216,0,2180,1145930,495,9,1,1,Tuesday,6,18.0,Creators & Celebrities
8942,2021-05-23_21-00-23_UTC,17168,0,2180,1145930,495,9,1,1,Sunday,5,22.0,Creators & Celebrities
8943,2021-05-21_04-40-09_UTC,32399,0,2180,1145930,495,9,1,1,Friday,5,5.0,Creators & Celebrities
8944,2021-05-18_04-25-25_UTC,28426,0,2180,1145930,495,9,1,1,Tuesday,5,5.0,Creators & Celebrities
8954,2021-04-24_20-55-22_UTC,26301,0,2180,1145930,495,9,1,1,Saturday,4,21.0,Creators & Celebrities
8955,2021-04-14_20-49-34_UTC,49882,0,2180,1145930,495,9,1,1,Wednesday,4,21.0,Creators & Celebrities
8956,2021-12-31_13-39-16_UTC,168026,0,1895,11112558,317,62,1,1,Friday,12,14.0,Creators & Celebrities
8957,2021-12-30_15-46-35_UTC,142908,0,1895,11112558,317,62,1,1,Thursday,12,16.0,Creators & Celebrities
8959,2021-12-25_14-58-13_UTC,337553,0,1895,11112558,317,62,1,1,Saturday,12,15.0,Creators & Celebrities
8961,2021-12-22_15-54-24_UTC,42909,0,1895,11112558,317,62,1,1,Wednesday,12,16.0,Creators & Celebrities
8962,2021-12-21_13-31-15_UTC,30080,0,1895,11112558,317,62,1,1,Tuesday,12,14.0,Creators & Celebrities
8963,2021-12-20_13-38-49_UTC,137370,0,1895,11112558,317,62,1,1,Monday,12,14.0,Creators & Celebrities
8968,2021-12-15_12-28-33_UTC,59232,0,1895,11112558,317,62,1,1,Wednesday,12,13.0,Creators & Celebrities
8971,2021-12-12_12-57-54_UTC,113247,0,1895,11112558,317,62,1,1,Sunday,12,13.0,Creators & Celebrities
8973,2021-12-11_15-53-47_UTC,51129,0,1895,11112558,317,62,1,1,Saturday,12,16.0,Creators & Celebrities
8975,2021-12-10_22-48-53_UTC,40834,0,1895,11112558,317,62,1,1,Friday,12,23.0,Creators & Celebrities
8976,2021-12-10_13-00-15_UTC,42708,0,1895,11112558,317,62,1,1,Friday,12,14.0,Creators & Celebrities
8979,2021-12-05_17-09-57_UTC,86880,0,1895,11112558,317,62,1,1,Sunday,12,18.0,Creators & Celebrities
8980,2021-12-03_17-27-23_UTC,38722,0,1895,11112558,317,62,1,1,Friday,12,18.0,Creators & Celebrities
8982,2021-11-29_15-47-59_UTC,59686,0,1895,11112558,317,62,1,1,Monday,11,16.0,Creators & Celebrities
8990,2021-11-17_13-17-47_UTC,62358,0,1895,11112558,317,62,1,1,Wednesday,11,14.0,Creators & Celebrities
8992,2021-11-16_15-10-13_UTC,334049,0,1895,11112558,317,62,1,1,Tuesday,11,16.0,Creators & Celebrities
8995,2021-11-14_16-58-01_UTC,243581,0,1895,11112558,317,62,1,1,Sunday,11,17.0,Creators & Celebrities
8997,2021-11-12_15-46-58_UTC,148408,0,1895,11112558,317,62,1,1,Friday,11,16.0,Creators & Celebrities
9002,2021-11-04_18-38-31_UTC,113196,0,1895,11112558,317,62,1,1,Thursday,11,19.0,Creators & Celebrities
9006,2021-10-25_12-22-54_UTC,156992,0,1895,11112558,317,62,1,1,Monday,10,13.0,Creators & Celebrities
9008,2021-10-21_18-17-04_UTC,329884,0,1895,11112558,317,62,1,1,Thursday,10,19.0,Creators & Celebrities
9018,2021-10-06_11-29-54_UTC,82704,0,1895,11112558,317,62,1,1,Wednesday,10,12.0,Creators & Celebrities
9020,2021-10-04_13-35-35_UTC,114762,0,1895,11112558,317,62,1,1,Monday,10,14.0,Creators & Celebrities
9021,2021-10-03_11-24-01_UTC,72562,0,1895,11112558,317,62,1,1,Sunday,10,12.0,Creators & Celebrities
9023,2021-10-01_17-40-27_UTC,41165,0,1895,11112558,317,62,1,1,Friday,10,18.0,Creators & Celebrities
9024,2021-09-30_15-04-33_UTC,598989,0,1895,11112558,317,62,1,1,Thursday,9,16.0,Creators & Celebrities
9025,2021-09-30_12-14-29_UTC,81787,0,1895,11112558,317,62,1,1,Thursday,9,13.0,Creators & Celebrities
9027,2021-09-29_18-53-44_UTC,364637,0,1895,11112558,317,62,1,1,Wednesday,9,19.0,Creators & Celebrities
9030,2021-09-27_19-32-44_UTC,63172,0,1895,11112558,317,62,1,1,Monday,9,20.0,Creators & Celebrities
9036,2021-09-22_18-05-49_UTC,50697,0,1895,11112558,317,62,1,1,Wednesday,9,19.0,Creators & Celebrities
9039,2021-09-19_20-30-55_UTC,25759,0,1895,11112558,317,62,1,1,Sunday,9,21.0,Creators & Celebrities
9046,2021-09-16_14-00-58_UTC,144205,0,1895,11112558,317,62,1,1,Thursday,9,15.0,Creators & Celebrities
9048,2021-09-15_12-33-13_UTC,60460,0,1895,11112558,317,62,1,1,Wednesday,9,13.0,Creators & Celebrities
9049,2021-09-14_23-33-26_UTC,22065,0,1895,11112558,317,62,1,1,Wednesday,9,0.0,Creators & Celebrities
9051,2021-09-14_18-56-21_UTC,30057,0,1895,11112558,317,62,1,1,Tuesday,9,19.0,Creators & Celebrities
9054,2021-09-13_16-34-13_UTC,62886,0,1895,11112558,317,62,1,1,Monday,9,17.0,Creators & Celebrities
9055,2021-09-13_13-15-13_UTC,88515,0,1895,11112558,317,62,1,1,Monday,9,14.0,Creators & Celebrities
9056,2021-09-12_21-47-38_UTC,53470,0,1895,11112558,317,62,1,1,Sunday,9,22.0,Creators & Celebrities
9057,2021-09-12_16-16-43_UTC,284621,0,1895,11112558,317,62,1,1,Sunday,9,17.0,Creators & Celebrities
9058,2021-09-12_12-13-33_UTC,119211,0,1895,11112558,317,62,1,1,Sunday,9,13.0,Creators & Celebrities
9061,2021-09-10_19-08-54_UTC,56372,0,1895,11112558,317,62,1,1,Friday,9,20.0,Creators & Celebrities
9063,2021-09-09_19-15-52_UTC,57803,0,1895,11112558,317,62,1,1,Thursday,9,20.0,Creators & Celebrities
9067,2021-09-08_12-17-10_UTC,138659,0,1895,11112558,317,62,1,1,Wednesday,9,13.0,Creators & Celebrities
9071,2021-09-05_21-32-09_UTC,52283,0,1895,11112558,317,62,1,1,Sunday,9,22.0,Creators & Celebrities
9076,2021-09-04_19-41-03_UTC,461075,0,1895,11112558,317,62,1,1,Saturday,9,20.0,Creators & Celebrities
9079,2021-09-04_09-29-52_UTC,228410,0,1895,11112558,317,62,1,1,Saturday,9,10.0,Creators & Celebrities
9082,2021-09-03_05-50-32_UTC,33681,0,1895,11112558,317,62,1,1,Friday,9,6.0,Creators & Celebrities
9085,2021-09-02_12-37-49_UTC,110669,0,1895,11112558,317,62,1,1,Thursday,9,13.0,Creators & Celebrities
9088,2021-08-31_19-21-12_UTC,92548,0,1895,11112558,317,62,1,1,Tuesday,8,20.0,Creators & Celebrities
9089,2021-08-29_17-39-36_UTC,65961,0,1895,11112558,317,62,1,1,Sunday,8,18.0,Creators & Celebrities
9092,2021-08-27_17-07-42_UTC,687172,0,1895,11112558,317,62,1,1,Friday,8,18.0,Creators & Celebrities
9095,2021-08-22_14-06-24_UTC,159447,0,1895,11112558,317,62,1,1,Sunday,8,15.0,Creators & Celebrities
9097,2021-08-20_18-09-25_UTC,49989,0,1895,11112558,317,62,1,1,Friday,8,19.0,Creators & Celebrities
9098,2021-08-18_18-47-34_UTC,690534,0,1895,11112558,317,62,1,1,Wednesday,8,19.0,Creators & Celebrities
9102,2021-08-15_16-52-43_UTC,165363,0,1895,11112558,317,62,1,1,Sunday,8,17.0,Creators & Celebrities
9105,2021-08-11_13-00-25_UTC,66219,0,1895,11112558,317,62,1,1,Wednesday,8,14.0,Creators & Celebrities
9106,2021-08-10_17-43-38_UTC,89118,0,1895,11112558,317,62,1,1,Tuesday,8,18.0,Creators & Celebrities
9107,2021-08-10_13-49-41_UTC,53985,0,1895,11112558,317,62,1,1,Tuesday,8,14.0,Creators & Celebrities
9108,2021-08-09_13-34-29_UTC,168157,0,1895,11112558,317,62,1,1,Monday,8,14.0,Creators & Celebrities
9109,2021-08-09_12-57-23_UTC,79465,0,1895,11112558,317,62,1,1,Monday,8,13.0,Creators & Celebrities
9112,2021-08-06_15-38-39_UTC,243586,0,1895,11112558,317,62,1,1,Friday,8,16.0,Creators & Celebrities
9113,2021-08-06_14-21-37_UTC,359137,0,1895,11112558,317,62,1,1,Friday,8,15.0,Creators & Celebrities
9114,2021-08-05_14-32-10_UTC,157491,0,1895,11112558,317,62,1,1,Thursday,8,15.0,Creators & Celebrities
9115,2021-08-05_03-21-47_UTC,652269,0,1895,11112558,317,62,1,1,Thursday,8,4.0,Creators & Celebrities
9118,2021-08-02_16-45-45_UTC,282502,0,1895,11112558,317,62,1,1,Monday,8,17.0,Creators & Celebrities
9122,2021-07-31_13-26-59_UTC,630301,0,1895,11112558,317,62,1,1,Saturday,7,14.0,Creators & Celebrities
9124,2021-07-29_13-40-34_UTC,85137,0,1895,11112558,317,62,1,1,Thursday,7,14.0,Creators & Celebrities
9127,2021-07-26_14-06-33_UTC,68305,0,1895,11112558,317,62,1,1,Monday,7,15.0,Creators & Celebrities
9129,2021-07-25_15-48-12_UTC,98958,0,1895,11112558,317,62,1,1,Sunday,7,16.0,Creators & Celebrities
9130,2021-07-24_14-31-57_UTC,145178,0,1895,11112558,317,62,1,1,Saturday,7,15.0,Creators & Celebrities
9131,2021-07-24_00-34-12_UTC,40252,0,1895,11112558,317,62,1,1,Saturday,7,1.0,Creators & Celebrities
9134,2021-07-23_12-12-04_UTC,36498,0,1895,11112558,317,62,1,1,Friday,7,13.0,Creators & Celebrities
9135,2021-07-23_12-11-12_UTC,39865,0,1895,11112558,317,62,1,1,Friday,7,13.0,Creators & Celebrities
9136,2021-07-23_12-01-00_UTC,68195,0,1895,11112558,317,62,1,1,Friday,7,13.0,Creators & Celebrities
9141,2021-07-19_23-54-25_UTC,43283,0,1895,11112558,317,62,1,1,Tuesday,7,0.0,Creators & Celebrities
9143,2021-07-19_11-00-08_UTC,137161,0,1895,11112558,317,62,1,1,Monday,7,12.0,Creators & Celebrities
9144,2021-07-18_04-05-12_UTC,54864,0,1895,11112558,317,62,1,1,Sunday,7,5.0,Creators & Celebrities
9147,2021-07-16_15-52-17_UTC,264635,0,1895,11112558,317,62,1,1,Friday,7,16.0,Creators & Celebrities
9150,2021-07-15_14-10-52_UTC,151364,0,1895,11112558,317,62,1,1,Thursday,7,15.0,Creators & Celebrities
9152,2021-07-13_18-01-37_UTC,48507,1,1895,11112558,317,62,1,1,Tuesday,7,19.0,Creators & Celebrities
9162,2021-07-08_18-31-28_UTC,24220,0,1895,11112558,317,62,1,1,Thursday,7,19.0,Creators & Celebrities
9163,2021-07-08_17-49-35_UTC,83081,0,1895,11112558,317,62,1,1,Thursday,7,18.0,Creators & Celebrities
9167,2021-07-03_14-43-41_UTC,326289,0,1895,11112558,317,62,1,1,Saturday,7,15.0,Creators & Celebrities
9169,2021-07-02_12-59-14_UTC,362536,0,1895,11112558,317,62,1,1,Friday,7,13.0,Creators & Celebrities
9179,2021-06-20_17-53-28_UTC,573878,0,1895,11112558,317,62,1,1,Sunday,6,18.0,Creators & Celebrities
9180,2021-06-20_16-55-16_UTC,130425,0,1895,11112558,317,62,1,1,Sunday,6,17.0,Creators & Celebrities
9182,2021-06-18_16-40-17_UTC,286639,0,1895,11112558,317,62,1,1,Friday,6,17.0,Creators & Celebrities
9183,2021-06-16_17-14-21_UTC,152290,0,1895,11112558,317,62,1,1,Wednesday,6,18.0,Creators & Celebrities
9184,2021-06-16_13-55-24_UTC,67967,0,1895,11112558,317,62,1,1,Wednesday,6,14.0,Creators & Celebrities
9186,2021-06-11_18-19-32_UTC,45673,0,1895,11112558,317,62,1,1,Friday,6,19.0,Creators & Celebrities
9189,2021-06-08_13-04-32_UTC,141019,0,1895,11112558,317,62,1,1,Tuesday,6,14.0,Creators & Celebrities
9191,2021-06-06_17-31-35_UTC,170940,0,1895,11112558,317,62,1,1,Sunday,6,18.0,Creators & Celebrities
9194,2021-06-01_13-20-31_UTC,64557,0,1895,11112558,317,62,1,1,Tuesday,6,14.0,Creators & Celebrities
9197,2021-05-30_16-09-23_UTC,61537,0,1895,11112558,317,62,1,1,Sunday,5,17.0,Creators & Celebrities
9200,2021-05-28_17-33-32_UTC,63444,0,1895,11112558,317,62,1,1,Friday,5,18.0,Creators & Celebrities
9201,2021-05-27_14-16-31_UTC,76492,0,1895,11112558,317,62,1,1,Thursday,5,15.0,Creators & Celebrities
9203,2021-05-25_16-33-32_UTC,111480,0,1895,11112558,317,62,1,1,Tuesday,5,17.0,Creators & Celebrities
9208,2021-05-20_14-43-30_UTC,73533,0,1895,11112558,317,62,1,1,Thursday,5,15.0,Creators & Celebrities
9211,2021-05-17_12-54-40_UTC,235770,0,1895,11112558,317,62,1,1,Monday,5,13.0,Creators & Celebrities
9212,2021-05-16_20-39-24_UTC,29674,0,1895,11112558,317,62,1,1,Sunday,5,21.0,Creators & Celebrities
9214,2021-05-14_19-31-11_UTC,124762,0,1895,11112558,317,62,1,1,Friday,5,20.0,Creators & Celebrities
9216,2021-05-14_10-27-47_UTC,42509,0,1895,11112558,317,62,1,1,Friday,5,11.0,Creators & Celebrities
9217,2021-05-13_14-32-35_UTC,99044,0,1895,11112558,317,62,1,1,Thursday,5,15.0,Creators & Celebrities
9220,2021-05-11_15-44-47_UTC,65876,0,1895,11112558,317,62,1,1,Tuesday,5,16.0,Creators & Celebrities
9222,2021-05-09_16-48-11_UTC,70560,0,1895,11112558,317,62,1,1,Sunday,5,17.0,Creators & Celebrities
9223,2021-05-09_15-44-17_UTC,145991,0,1895,11112558,317,62,1,1,Sunday,5,16.0,Creators & Celebrities
9224,2021-05-08_21-42-46_UTC,64020,0,1895,11112558,317,62,1,1,Saturday,5,22.0,Creators & Celebrities
9226,2021-05-07_13-08-59_UTC,88452,0,1895,11112558,317,62,1,1,Friday,5,14.0,Creators & Celebrities
9231,2021-04-30_20-54-04_UTC,141835,0,1895,11112558,317,62,1,1,Friday,4,21.0,Creators & Celebrities
9233,2021-04-28_13-40-14_UTC,224543,0,1895,11112558,317,62,1,1,Wednesday,4,14.0,Creators & Celebrities
9236,2021-04-25_02-29-43_UTC,133477,0,1895,11112558,317,62,1,1,Sunday,4,3.0,Creators & Celebrities
9240,2021-04-22_17-04-27_UTC,25617,0,1895,11112558,317,62,1,1,Thursday,4,18.0,Creators & Celebrities
9243,2021-04-18_13-12-55_UTC,83509,0,1895,11112558,317,62,1,1,Sunday,4,14.0,Creators & Celebrities
9244,2021-04-18_06-46-41_UTC,95195,0,1895,11112558,317,62,1,1,Sunday,4,7.0,Creators & Celebrities
9248,2021-04-14_17-22-12_UTC,83165,0,1895,11112558,317,62,1,1,Wednesday,4,18.0,Creators & Celebrities
9249,2021-04-14_17-06-42_UTC,37203,0,1895,11112558,317,62,1,1,Wednesday,4,18.0,Creators & Celebrities
9250,2021-04-12_21-05-44_UTC,148037,0,1895,11112558,317,62,1,1,Monday,4,22.0,Creators & Celebrities
9255,2021-04-08_13-59-03_UTC,224014,0,1895,11112558,317,62,1,1,Thursday,4,14.0,Creators & Celebrities
9256,2021-04-07_14-05-47_UTC,531891,0,1895,11112558,317,62,1,1,Wednesday,4,15.0,Creators & Celebrities
9258,2021-04-05_16-52-08_UTC,21431,0,1895,11112558,317,62,1,1,Monday,4,17.0,Creators & Celebrities
9264,2021-03-23_12-38-11_UTC,109234,0,1895,11112558,317,62,1,1,Tuesday,3,13.0,Creators & Celebrities
9270,2021-03-17_13-12-50_UTC,88135,0,1895,11112558,317,62,1,1,Wednesday,3,14.0,Creators & Celebrities
9272,2021-03-15_12-35-34_UTC,203381,0,1895,11112558,317,62,1,1,Monday,3,13.0,Creators & Celebrities
9274,2021-03-12_12-14-51_UTC,215495,0,1895,11112558,317,62,1,1,Friday,3,13.0,Creators & Celebrities
9276,2021-03-08_21-32-57_UTC,180419,0,1895,11112558,317,62,1,1,Monday,3,22.0,Creators & Celebrities
9278,2021-03-06_20-52-21_UTC,456626,0,1895,11112558,317,62,1,1,Saturday,3,21.0,Creators & Celebrities
