,post,faces,is_people,label,acc
1492,2021-01-06_09-30-42_UTC.jpg,1,true,outdoor,0.9960855
1493,2021-01-07_09-00-30_UTC.jpg,0,Indeterminate,indoor,0.9905131
1494,2021-01-10_02-00-22_UTC.jpg,4,true,outdoor,0.99476117
1495,2021-01-11_09-00-55_UTC.jpg,0,Indeterminate,indoor,0.99911135
1496,2021-01-12_09-00-05_UTC.jpg,1,true,outdoor,0.97050226
1497,2021-01-13_09-00-33_UTC.jpg,2,true,indoor,0.9697772
1498,2021-01-15_09-30-47_UTC.jpg,0,Indeterminate,indoor,0.99856144
1499,2021-01-18_04-30-27_UTC.jpg,0,Indeterminate,outdoor,0.58354753
1500,2021-01-19_09-00-16_UTC.jpg,0,Indeterminate,outdoor,0.98869777
1501,2021-01-20_09-30-08_UTC.jpg,0,Indeterminate,indoor,0.8681372
1502,2021-01-25_04-36-32_UTC.jpg,0,Indeterminate,indoor,0.9991678
1503,2021-01-26_09-30-31_UTC.jpg,0,Indeterminate,indoor,0.8367801
1504,2021-01-27_09-30-20_UTC.jpg,0,Indeterminate,indoor,0.9118372
1505,2021-02-01_03-30-30_UTC.jpg,0,Indeterminate,indoor,0.9693337
1506,2021-02-02_09-30-32_UTC.jpg,2,true,indoor,0.5016995
1507,2021-02-04_02-40-55_UTC.jpg,0,Indeterminate,indoor,0.7462857
1508,2021-02-05_05-12-02_UTC.jpg,0,Indeterminate,indoor,0.99918586
1509,2021-02-08_03-07-27_UTC.jpg,0,Indeterminate,indoor,0.99905545
1510,2021-02-09_09-00-25_UTC.jpg,1,true,outdoor,0.99629277
1511,2021-02-11_04-00-35_UTC.jpg,0,Indeterminate,outdoor,0.5346318
1512,2021-02-11_22-00-59_UTC.jpg,0,Indeterminate,indoor,0.9653889
1513,2021-02-15_02-00-32_UTC.jpg,0,Indeterminate,indoor,0.78635937
1514,2021-02-16_09-00-26_UTC.jpg,3,true,indoor,0.9780887
1515,2021-02-18_09-00-28_UTC.jpg,0,Indeterminate,indoor,0.9466845
1516,2021-02-19_09-00-35_UTC.jpg,0,Indeterminate,outdoor,0.98252535
1517,2021-02-22_02-20-15_UTC.jpg,0,Indeterminate,indoor,0.99923074
1518,2021-02-23_09-00-11_UTC.jpg,0,Indeterminate,outdoor,0.9722304
1519,2021-02-24_09-00-42_UTC.jpg,0,Indeterminate,outdoor,0.9291814
1520,2021-02-25_09-00-27_UTC.jpg,1,true,outdoor,0.99876547
1521,2021-02-26_09-25-46_UTC.jpg,0,Indeterminate,indoor,0.9809997
1522,2021-03-01_02-01-25_UTC.jpg,0,Indeterminate,indoor,0.65778476
1523,2021-03-02_09-00-35_UTC.jpg,0,Indeterminate,indoor,0.9384463
1524,2021-03-03_09-00-09_UTC.jpg,0,Indeterminate,outdoor,0.90723425
1525,2021-03-04_09-00-16_UTC.jpg,0,Indeterminate,indoor,0.99951386
1526,2021-03-05_04-30-12_UTC.jpg,0,Indeterminate,indoor,0.99534166
1527,2021-03-08_02-28-05_UTC.jpg,0,Indeterminate,indoor,0.99927706
1528,2021-03-09_09-00-59_UTC.jpg,0,Indeterminate,outdoor,0.7298672
1529,2021-03-11_09-00-11_UTC.jpg,0,Indeterminate,indoor,0.99945205
1530,2021-03-15_02-32-06_UTC.jpg,0,Indeterminate,indoor,0.8470009
1531,2021-03-16_09-00-59_UTC.jpg,0,Indeterminate,indoor,0.782519
1532,2021-03-17_09-00-52_UTC.jpg,0,Indeterminate,outdoor,0.9900384
1533,2021-03-18_09-00-35_UTC.jpg,1,true,indoor,0.8772312
1534,2021-03-22_09-00-19_UTC.jpg,0,Indeterminate,indoor,0.99924695
1535,2021-03-23_09-00-16_UTC.jpg,0,Indeterminate,indoor,0.9994049
1536,2021-03-25_09-00-41_UTC.jpg,1,true,indoor,0.5949312
1537,2021-03-26_09-57-57_UTC.jpg,0,Indeterminate,outdoor,0.99435496
1538,2021-03-29_02-41-46_UTC.jpg,0,Indeterminate,indoor,0.82231355
1539,2021-03-30_10-00-46_UTC.jpg,1,true,indoor,0.9921558
1540,2021-03-30_12-55-10_UTC.jpg,4,true,outdoor,0.5195195
1541,2021-03-31_10-01-01_UTC.jpg,0,Indeterminate,outdoor,0.98566914
1542,2021-04-02_13-00-59_UTC.jpg,0,Indeterminate,outdoor,0.9674751
1543,2021-04-05_04-00-24_UTC.jpg,0,Indeterminate,indoor,0.99906
1544,2021-04-05_10-00-36_UTC.jpg,2,true,outdoor,0.9856294
1545,2021-04-06_10-01-01_UTC.jpg,0,Indeterminate,outdoor,0.80570686
1546,2021-04-07_12-30-19_UTC.jpg,0,Indeterminate,indoor,0.94918925
1547,2021-04-08_10-00-51_UTC.jpg,0,Indeterminate,outdoor,0.99289787
1548,2021-04-09_13-00-35_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1549,2021-04-10_04-01-01_UTC.jpg,0,Indeterminate,indoor,0.9463215
1550,2021-04-12_02-22-36_UTC.jpg,1,true,indoor,0.9991099
1551,2021-04-13_03-02-49_UTC.jpg,0,Indeterminate,indoor,0.91789824
1552,2021-04-13_10-00-19_UTC.jpg,0,Indeterminate,indoor,0.9991947
1553,2021-04-15_09-51-22_UTC.jpg,0,Indeterminate,outdoor,0.9818017
1554,2021-04-16_10-00-44_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1555,2021-04-16_13-00-33_UTC.jpg,0,Indeterminate,outdoor,0.9699462
1556,2021-04-19_02-44-45_UTC.jpg,0,Indeterminate,outdoor,0.73795855
1557,2021-04-20_10-00-11_UTC.jpg,3,true,indoor,0.5524909
1558,2021-04-23_10-00-53_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1559,2021-04-26_02-13-55_UTC.jpg,0,Indeterminate,indoor,0.999091
1560,2021-04-26_13-00-14_UTC.jpg,1,true,outdoor,0.9362402
1561,2021-04-27_10-00-37_UTC.jpg,19,true,outdoor,0.9782186
1562,2021-04-27_13-00-29_UTC.jpg,3,true,indoor,0.92527163
1563,2021-04-28_13-01-03_UTC.jpg,0,Indeterminate,outdoor,0.95823145
1564,2021-04-29_10-00-38_UTC.jpg,1,true,indoor,0.7039895
1565,2021-04-29_13-00-43_UTC.jpg,0,Indeterminate,indoor,0.99671304
1566,2021-04-30_09-54-52_UTC.jpg,1,true,outdoor,0.56809
1567,2021-04-30_13-00-07_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1568,2021-05-01_03-30-15_UTC.jpg,0,Indeterminate,outdoor,0.98991454
1569,2021-05-03_02-30-50_UTC.jpg,0,Indeterminate,indoor,0.88849354
1570,2021-05-03_10-00-31_UTC.jpg,0,Indeterminate,outdoor,0.9880661
1571,2021-05-04_10-00-39_UTC.jpg,0,Indeterminate,outdoor,0.959076
1572,2021-05-04_13-00-21_UTC.jpg,0,Indeterminate,indoor,0.98302
1573,2021-05-05_13-00-11_UTC.jpg,0,Indeterminate,outdoor,0.99581224
1574,2021-05-06_10-00-50_UTC.jpg,1,true,indoor,0.94790375
1575,2021-05-07_10-00-33_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1576,2021-05-07_13-00-22_UTC.jpg,1,true,indoor,0.98861724
1577,2021-05-10_03-24-48_UTC.jpg,0,Indeterminate,indoor,0.9989348
1578,2021-05-10_10-00-28_UTC.jpg,0,Indeterminate,outdoor,0.84687006
1579,2021-05-11_10-00-18_UTC.jpg,0,Indeterminate,indoor,0.999281
1580,2021-05-11_13-00-25_UTC.jpg,3,true,indoor,0.99931824
1581,2021-05-12_09-20-54_UTC.jpg,0,Indeterminate,indoor,0.9992586
1582,2021-05-13_04-00-26_UTC.jpg,0,Indeterminate,outdoor,0.8569771
1583,2021-05-13_07-00-58_UTC.jpg,0,Indeterminate,indoor,0.99533904
1584,2021-05-13_10-00-45_UTC.jpg,1,true,indoor,0.95572627
1585,2021-05-14_10-00-14_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1586,2021-05-14_13-00-06_UTC.jpg,0,Indeterminate,indoor,0.71095335
1587,2021-05-17_03-12-24_UTC.jpg,0,Indeterminate,indoor,0.9989507
1588,2021-05-17_10-00-34_UTC.jpg,0,Indeterminate,indoor,0.998585
1589,2021-05-18_10-00-32_UTC.jpg,0,Indeterminate,indoor,0.9552527
1590,2021-05-20_10-10-24_UTC.jpg,1,true,indoor,0.9340439
1591,2021-05-21_10-00-53_UTC.jpg,1,true,indoor,0.7903203
1592,2021-05-22_02-00-49_UTC.jpg,0,Indeterminate,outdoor,0.9625756
1593,2021-05-24_03-27-23_UTC.jpg,0,Indeterminate,indoor,0.8857153
1594,2021-05-24_05-00-50_UTC.jpg,0,Indeterminate,outdoor,0.9715587
1595,2021-05-24_10-00-58_UTC.jpg,0,Indeterminate,indoor,0.9961933
1596,2021-05-24_13-01-04_UTC.jpg,0,Indeterminate,indoor,0.6239385
1597,2021-05-25_03-00-59_UTC.jpg,0,Indeterminate,indoor,0.99906296
1598,2021-05-25_10-00-23_UTC.jpg,0,Indeterminate,indoor,0.9816969
1599,2021-05-26_13-00-47_UTC.jpg,1,true,indoor,0.9992003
1600,2021-05-27_09-54-22_UTC.jpg,1,true,indoor,0.9302124
1601,2021-05-28_10-00-17_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1602,2021-05-29_04-00-22_UTC.jpg,1,true,indoor,0.99934727
1603,2021-05-30_04-00-10_UTC.jpg,1,true,indoor,0.99942553
1604,2021-05-31_03-14-49_UTC.jpg,0,Indeterminate,outdoor,0.5865378
1605,2021-06-01_10-00-56_UTC.jpg,0,Indeterminate,indoor,0.96016055
1606,2021-06-03_10-00-39_UTC.jpg,1,true,outdoor,0.7337466
1607,2021-06-04_10-01-05_UTC.jpg,0,Indeterminate,outdoor,0.9928895
1608,2021-06-06_03-00-08_UTC.jpg,3,true,outdoor,0.90215784
1609,2021-06-07_02-00-53_UTC.jpg,0,Indeterminate,outdoor,0.57965624
1610,2021-06-08_10-00-51_UTC.jpg,0,Indeterminate,indoor,0.98966134
1611,2021-06-10_10-00-49_UTC.jpg,1,true,indoor,0.9579956
1612,2021-09-26_22-00-05_UTC.jpg,0,Indeterminate,outdoor,0.61129236
1613,2021-09-29_09-30-26_UTC.jpg,0,Indeterminate,indoor,0.60999733
1614,2021-10-04_09-30-36_UTC.jpg,0,Indeterminate,indoor,0.5202814
1615,2021-10-08_22-00-54_UTC.jpg,0,Indeterminate,outdoor,0.9847648
1616,2021-10-11_09-30-40_UTC.jpg,0,Indeterminate,indoor,0.7659717
1617,2021-10-14_09-17-56_UTC.jpg,0,Indeterminate,outdoor,0.8403792
1618,2021-10-19_10-00-41_UTC.jpg,0,Indeterminate,outdoor,0.993737
1619,2021-10-25_09-30-08_UTC.jpg,0,Indeterminate,indoor,0.614309
1620,2021-10-29_09-30-06_UTC.jpg,1,true,outdoor,0.9973519
1621,2021-11-01_09-00-12_UTC.jpg,0,Indeterminate,indoor,0.6652543
1622,2021-11-04_09-00-24_UTC.jpg,0,Indeterminate,indoor,0.950027
1623,2021-11-15_09-30-25_UTC.jpg,0,Indeterminate,indoor,0.8520326
1624,2021-11-19_09-30-53_UTC.jpg,0,Indeterminate,indoor,0.9369243
1625,2021-11-26_14-19-40_UTC.jpg,0,Indeterminate,outdoor,0.92423576
1626,2021-11-29_10-00-58_UTC.jpg,0,Indeterminate,outdoor,0.9924879
1627,2021-12-03_09-01-08_UTC.jpg,0,Indeterminate,indoor,0.9343054
1628,2021-12-13_09-30-58_UTC.jpg,1,true,outdoor,0.7517184
1629,2021-12-24_16-00-26_UTC.jpg,0,Indeterminate,outdoor,0.9669739
1630,2021-11-29_21-30-14_UTC.jpg,1,true,outdoor,0.98931247
1631,2021-11-29_23-37-47_UTC.jpg,0,Indeterminate,indoor,0.59224635
1632,2021-11-30_15-42-05_UTC.jpg,0,Indeterminate,outdoor,0.9919545
1633,2021-11-30_17-56-26_UTC.jpg,1,true,outdoor,0.5727885
1634,2021-11-30_19-27-03_UTC.jpg,1,true,indoor,0.9504069
1635,2021-11-30_20-29-13_UTC.jpg,1,true,indoor,0.98438984
1636,2021-11-30_21-48-52_UTC.jpg,1,true,indoor,0.9909532
1637,2021-12-01_01-03-56_UTC.jpg,0,Indeterminate,outdoor,0.92103946
1638,2021-12-01_10-55-15_UTC.jpg,2,true,indoor,0.9858773
1639,2021-12-01_19-32-43_UTC.jpg,0,Indeterminate,indoor,0.8345889
1640,2021-12-01_21-27-57_UTC.jpg,0,Indeterminate,outdoor,0.97392434
1641,2021-12-01_23-20-52_UTC.jpg,0,Indeterminate,outdoor,0.5277403
1642,2021-12-02_00-46-08_UTC.jpg,2,true,indoor,0.8311136
1643,2021-12-02_11-32-02_UTC.jpg,0,Indeterminate,outdoor,0.9887709
1644,2021-12-02_15-36-05_UTC.jpg,0,Indeterminate,outdoor,0.96779066
1645,2021-12-02_19-36-53_UTC.jpg,1,true,outdoor,0.85205805
1646,2021-12-02_22-16-27_UTC.jpg,2,true,outdoor,0.9931378
1647,2021-12-03_00-27-00_UTC.jpg,1,true,outdoor,0.9970362
1648,2021-12-03_07-17-18_UTC.jpg,1,true,indoor,0.9703671
1649,2021-12-03_15-48-05_UTC.jpg,0,Indeterminate,outdoor,0.94310206
1650,2021-12-03_19-23-28_UTC.jpg,0,Indeterminate,outdoor,0.9926925
1651,2021-12-03_21-30-47_UTC.jpg,0,Indeterminate,outdoor,0.92795956
1652,2021-12-03_22-44-37_UTC.jpg,0,Indeterminate,indoor,0.9938543
1653,2021-12-04_00-24-56_UTC.jpg,0,Indeterminate,indoor,0.57580197
1654,2021-12-04_14-40-01_UTC.jpg,0,Indeterminate,outdoor,0.9773402
1655,2021-12-04_19-16-25_UTC.jpg,0,Indeterminate,outdoor,0.9899474
1656,2021-12-05_00-07-16_UTC.jpg,1,true,outdoor,0.84858
1657,2021-12-05_10-47-51_UTC.jpg,1,true,outdoor,0.9966698
1658,2021-12-05_14-51-35_UTC.jpg,0,Indeterminate,outdoor,0.8884643
1659,2021-12-05_20-04-13_UTC.jpg,0,Indeterminate,indoor,0.9192995
1660,2021-12-05_23-50-55_UTC.jpg,2,true,indoor,0.9383542
1661,2021-12-06_15-08-17_UTC.jpg,0,Indeterminate,outdoor,0.95992434
1662,2021-12-06_17-49-51_UTC.jpg,0,Indeterminate,outdoor,0.98248774
1663,2021-12-06_19-06-04_UTC.jpg,0,Indeterminate,outdoor,0.540421
1664,2021-12-07_08-23-06_UTC.jpg,0,Indeterminate,indoor,0.9990821
1665,2021-12-07_16-22-14_UTC.jpg,0,Indeterminate,outdoor,0.8451488
1666,2021-12-07_19-24-59_UTC.jpg,0,Indeterminate,indoor,0.9447849
1667,2021-12-07_23-52-28_UTC.jpg,3,true,indoor,0.7895596
1668,2021-12-08_09-05-13_UTC.jpg,0,Indeterminate,indoor,0.9281842
1669,2021-12-08_13-32-23_UTC.jpg,0,Indeterminate,indoor,0.8480879
1670,2021-12-08_15-14-38_UTC.jpg,0,Indeterminate,outdoor,0.99631566
1671,2021-12-08_19-46-33_UTC.jpg,2,true,outdoor,0.976539
1672,2021-12-09_09-00-45_UTC.jpg,0,Indeterminate,outdoor,0.98302484
1673,2021-12-09_19-36-47_UTC.jpg,0,Indeterminate,outdoor,0.6808686
1674,2021-12-09_23-24-42_UTC.jpg,3,true,indoor,0.99497163
1675,2021-12-10_19-47-01_UTC.jpg,1,true,outdoor,0.91258615
1676,2021-12-11_00-34-44_UTC.jpg,0,Indeterminate,indoor,0.6129622
1677,2021-12-11_09-04-50_UTC.jpg,0,Indeterminate,indoor,0.99502736
1678,2021-12-11_18-49-14_UTC.jpg,1,true,indoor,0.95567584
1679,2021-12-12_08-39-07_UTC.jpg,1,true,indoor,0.6808712
1680,2021-12-12_15-18-31_UTC.jpg,0,Indeterminate,outdoor,0.5146893
1681,2021-12-12_19-14-38_UTC.jpg,1,true,indoor,0.99499464
1682,2021-12-12_22-48-07_UTC.jpg,0,Indeterminate,indoor,0.91340137
1683,2021-12-13_09-12-30_UTC.jpg,0,Indeterminate,outdoor,0.9884064
1684,2021-12-13_14-59-46_UTC.jpg,0,Indeterminate,indoor,0.6245164
1685,2021-12-13_19-24-06_UTC.jpg,2,true,indoor,0.8261131
1686,2021-12-13_23-52-12_UTC.jpg,1,true,outdoor,0.67162484
1687,2021-12-14_08-57-27_UTC.jpg,0,Indeterminate,outdoor,0.9822826
1688,2021-12-14_19-01-56_UTC.jpg,0,Indeterminate,outdoor,0.75776744
1689,2021-12-14_23-11-35_UTC.jpg,2,true,indoor,0.9967078
1690,2021-12-15_15-18-02_UTC.jpg,0,Indeterminate,indoor,0.9638277
1691,2021-12-15_19-50-18_UTC.jpg,0,Indeterminate,outdoor,0.99680823
1692,2021-12-16_00-36-09_UTC.jpg,2,true,outdoor,0.77243745
1693,2021-12-16_11-55-42_UTC.jpg,0,Indeterminate,indoor,0.99154985
1694,2021-12-16_15-19-34_UTC.jpg,0,Indeterminate,outdoor,0.5624027
1695,2021-12-16_19-22-46_UTC.jpg,0,Indeterminate,indoor,0.75437427
1696,2021-12-17_09-54-23_UTC.jpg,0,Indeterminate,outdoor,0.9968508
1697,2021-12-17_18-12-26_UTC.jpg,0,Indeterminate,indoor,0.83493125
1698,2021-12-17_19-24-11_UTC.jpg,1,true,outdoor,0.85167
1699,2021-12-17_22-34-28_UTC.jpg,0,Indeterminate,outdoor,0.67748094
1700,2021-12-17_23-56-00_UTC.jpg,0,Indeterminate,indoor,0.82355946
1701,2021-12-18_14-52-05_UTC.jpg,2,true,indoor,0.99770737
1702,2021-12-19_00-10-05_UTC.jpg,0,Indeterminate,outdoor,0.99532324
1703,2021-12-19_15-20-26_UTC.jpg,0,Indeterminate,outdoor,0.98903733
1704,2021-12-19_18-51-59_UTC.jpg,1,true,outdoor,0.984346
1705,2021-12-20_06-55-55_UTC.jpg,1,true,outdoor,0.99043685
1706,2021-12-20_14-20-01_UTC.jpg,0,Indeterminate,indoor,0.8035725
1707,2021-12-20_16-56-24_UTC.jpg,0,Indeterminate,indoor,0.9673789
1708,2021-12-20_19-02-17_UTC.jpg,4,true,indoor,0.98049
1709,2021-12-20_21-45-44_UTC.jpg,1,true,outdoor,0.965345
1710,2021-12-20_23-09-30_UTC.jpg,0,Indeterminate,indoor,0.96888846
1711,2021-12-21_09-37-32_UTC.jpg,2,true,outdoor,0.98712546
1712,2021-12-21_15-18-12_UTC.jpg,0,Indeterminate,indoor,0.97226137
1713,2021-12-22_10-15-34_UTC.jpg,0,Indeterminate,outdoor,0.9939809
1714,2021-12-22_16-03-49_UTC.jpg,0,Indeterminate,outdoor,0.9956601
1715,2021-12-22_19-48-42_UTC.jpg,0,Indeterminate,outdoor,0.9958554
1716,2021-12-23_07-03-04_UTC.jpg,0,Indeterminate,outdoor,0.9829611
1717,2021-12-23_13-18-48_UTC.jpg,2,true,outdoor,0.88892657
1718,2021-12-23_22-27-04_UTC.jpg,1,true,indoor,0.86257946
1719,2021-12-24_09-21-30_UTC.jpg,0,Indeterminate,indoor,0.9464778
1720,2021-12-24_14-45-14_UTC.jpg,0,Indeterminate,indoor,0.98501277
1721,2021-12-24_16-07-06_UTC.jpg,0,Indeterminate,outdoor,0.99116147
1722,2021-12-24_20-13-38_UTC.jpg,1,true,outdoor,0.9969537
1723,2021-12-24_23-32-39_UTC.jpg,1,true,outdoor,0.93042266
1724,2021-12-25_10-22-08_UTC.jpg,0,Indeterminate,outdoor,0.9854351
1725,2021-12-25_12-59-26_UTC.jpg,1,true,outdoor,0.9967488
1726,2021-12-25_15-25-38_UTC.jpg,2,true,outdoor,0.9469445
1727,2021-12-25_18-18-07_UTC.jpg,0,Indeterminate,indoor,0.9736859
1728,2021-12-25_19-43-31_UTC.jpg,1,true,outdoor,0.95590484
1729,2021-12-26_09-51-26_UTC.jpg,1,true,outdoor,0.95343316
1730,2021-12-26_15-05-47_UTC.jpg,1,true,outdoor,0.98825663
1731,2021-12-26_15-05-47_UTC.jpg,1,true,outdoor,0.919027
1732,2021-12-26_15-05-47_UTC.jpg,2,true,outdoor,0.98825663
1733,2021-12-26_15-05-47_UTC.jpg,2,true,outdoor,0.919027
1734,2021-12-26_18-57-17_UTC.jpg,0,Indeterminate,indoor,0.93766457
1735,2021-12-26_21-41-33_UTC.jpg,0,Indeterminate,outdoor,0.9921118
1736,2021-12-26_22-51-57_UTC.jpg,0,Indeterminate,outdoor,0.965434
1737,2021-12-27_09-36-03_UTC.jpg,0,Indeterminate,outdoor,0.973546
1738,2021-12-27_21-41-12_UTC.jpg,0,Indeterminate,indoor,0.69739413
1739,2021-12-28_17-35-46_UTC.jpg,0,Indeterminate,outdoor,0.9814073
1740,2021-12-28_18-47-24_UTC.jpg,0,Indeterminate,outdoor,0.81533957
1741,2021-12-28_20-14-25_UTC.jpg,1,true,indoor,0.98825586
1742,2021-12-28_22-13-32_UTC.jpg,0,Indeterminate,outdoor,0.795225
1743,2021-12-29_13-55-30_UTC.jpg,0,Indeterminate,outdoor,0.9983734
1744,2021-12-29_16-14-00_UTC.jpg,0,Indeterminate,outdoor,0.9938426
1745,2021-12-29_18-31-27_UTC.jpg,0,Indeterminate,outdoor,0.62701726
1746,2021-12-29_23-33-48_UTC.jpg,1,true,outdoor,0.9979849
1747,2021-12-30_08-40-05_UTC.jpg,5,true,outdoor,0.9984163
1748,2021-12-30_12-42-02_UTC.jpg,0,Indeterminate,outdoor,0.6806332
1749,2021-12-30_17-14-39_UTC.jpg,1,true,indoor,0.8333936
1750,2021-12-30_19-18-30_UTC.jpg,1,true,indoor,0.995782
1751,2021-12-30_22-01-52_UTC.jpg,2,true,indoor,0.96310955
1752,2021-12-31_14-30-09_UTC.jpg,2,true,indoor,0.7954829
1753,2021-12-31_18-32-20_UTC.jpg,0,Indeterminate,outdoor,0.52611667
1754,2021-12-29_16-24-04_UTC.jpg,0,Indeterminate,outdoor,0.99396837
1755,2021-01-01_11-13-49_UTC.jpg,0,Indeterminate,outdoor,0.94087607
1756,2021-01-02_16-04-49_UTC.jpg,0,Indeterminate,indoor,0.99386865
1757,2021-01-03_12-24-33_UTC.jpg,0,Indeterminate,indoor,0.9291505
1758,2021-01-05_17-53-29_UTC.jpg,0,Indeterminate,outdoor,0.58212656
1759,2021-01-06_19-36-12_UTC.jpg,0,Indeterminate,indoor,0.99159735
1760,2021-01-08_08-00-05_UTC.jpg,0,Indeterminate,indoor,0.9516138
1761,2021-01-09_17-07-56_UTC.jpg,1,true,outdoor,0.6453161
1762,2021-01-10_14-19-44_UTC.jpg,2,true,outdoor,0.99106735
1763,2021-01-11_13-07-17_UTC.jpg,0,Indeterminate,outdoor,0.9883475
1764,2021-01-13_12-52-51_UTC.jpg,0,Indeterminate,indoor,0.89971715
1765,2021-01-15_17-13-18_UTC.jpg,0,Indeterminate,outdoor,0.9965293
1766,2021-01-18_19-03-13_UTC.jpg,0,Indeterminate,indoor,0.8874166
1767,2021-01-20_20-19-44_UTC.jpg,1,true,indoor,0.9448831
1768,2021-01-22_22-23-15_UTC.jpg,1,true,outdoor,0.765149
1769,2021-01-27_19-09-37_UTC.jpg,1,true,indoor,0.93806416
1770,2021-02-02_16-50-14_UTC.jpg,1,true,outdoor,0.97152656
1771,2021-02-08_17-59-56_UTC.jpg,1,true,outdoor,0.52440125
1772,2021-02-10_19-23-04_UTC.jpg,1,true,outdoor,0.99761814
1773,2021-02-11_17-55-47_UTC.jpg,0,Indeterminate,indoor,0.9113603
1774,2021-02-13_13-44-06_UTC.jpg,3,true,indoor,0.78287035
1775,2021-02-20_18-37-35_UTC.jpg,1,true,outdoor,0.973599
1776,2021-02-23_18-02-21_UTC.jpg,1,true,outdoor,0.8490803
1777,2021-02-25_20-05-30_UTC.jpg,0,Indeterminate,indoor,0.98519945
1778,2021-02-27_15-01-29_UTC.jpg,0,Indeterminate,outdoor,0.9774864
1779,2021-03-01_19-04-56_UTC.jpg,5,true,indoor,0.8711064
1780,2021-03-06_16-55-56_UTC.jpg,0,Indeterminate,outdoor,0.99275404
1781,2021-03-09_21-08-29_UTC.jpg,0,Indeterminate,indoor,0.98853403
1782,2021-03-14_13-25-23_UTC.jpg,0,Indeterminate,outdoor,0.93620276
1783,2021-03-15_22-19-32_UTC.jpg,1,true,outdoor,0.97829163
1784,2021-03-16_18-22-33_UTC.jpg,0,Indeterminate,outdoor,0.8589778
1785,2021-03-17_20-20-03_UTC.jpg,0,Indeterminate,outdoor,0.99566585
1786,2021-03-20_13-42-41_UTC.jpg,1,true,outdoor,0.9857042
1787,2021-03-21_17-08-26_UTC.jpg,1,true,outdoor,0.9498454
1788,2021-03-28_11-45-14_UTC.jpg,0,Indeterminate,indoor,0.9891733
1789,2021-04-01_20-49-50_UTC.jpg,0,Indeterminate,outdoor,0.964063
1790,2021-04-04_10-23-51_UTC.jpg,0,Indeterminate,indoor,0.7523648
1791,2021-04-18_14-07-29_UTC.jpg,0,Indeterminate,outdoor,0.9861056
1792,2021-04-22_11-13-27_UTC.jpg,0,Indeterminate,outdoor,0.991143
1793,2021-04-23_20-49-25_UTC.jpg,2,true,indoor,0.99504745
1794,2021-05-02_10-26-40_UTC.jpg,1,true,outdoor,0.97820437
1795,2021-05-05_07-00-25_UTC.jpg,2,true,outdoor,0.72618335
1796,2021-05-07_19-59-22_UTC.jpg,1,true,indoor,0.8238046
1797,2021-05-11_18-51-18_UTC.jpg,1,true,indoor,0.9933743
1798,2021-05-15_14-42-44_UTC.jpg,3,true,indoor,0.9209756
1799,2021-05-16_13-45-32_UTC.jpg,1,true,indoor,0.824476
1800,2021-06-02_18-53-45_UTC.jpg,0,Indeterminate,indoor,0.9617647
1801,2021-06-05_15-21-04_UTC.jpg,0,Indeterminate,outdoor,0.990884
1802,2021-06-08_08-15-11_UTC.jpg,1,true,indoor,0.9933888
1803,2021-06-10_21-00-30_UTC.jpg,2,true,outdoor,0.9872224
1804,2021-06-11_19-10-22_UTC.jpg,1,true,outdoor,0.99117845
1805,2021-06-14_13-01-24_UTC.jpg,0,Indeterminate,indoor,0.8092129
1806,2021-06-19_13-05-25_UTC.jpg,0,Indeterminate,outdoor,0.9769645
1807,2021-06-22_21-54-37_UTC.jpg,0,Indeterminate,indoor,0.90163535
1808,2021-07-01_20-42-10_UTC.jpg,0,Indeterminate,indoor,0.8092731
1809,2021-07-13_20-48-31_UTC.jpg,1,true,outdoor,0.9877725
1810,2021-08-06_19-02-53_UTC.jpg,1,true,indoor,0.9971697
1811,2021-08-07_10-56-19_UTC.jpg,0,Indeterminate,indoor,0.78249806
1812,2021-08-11_21-01-36_UTC.jpg,1,true,indoor,0.7147664
1813,2021-08-26_21-05-24_UTC.jpg,0,Indeterminate,indoor,0.51096445
1814,2021-09-12_10-58-38_UTC.jpg,1,true,indoor,0.95899564
1815,2021-09-20_20-09-37_UTC.jpg,0,Indeterminate,outdoor,0.99361885
1816,2021-09-25_14-15-16_UTC.jpg,0,Indeterminate,outdoor,0.8858962
1817,2021-10-02_09-47-35_UTC.jpg,3,true,indoor,0.77003545
1818,2021-10-12_18-49-23_UTC.jpg,0,Indeterminate,indoor,0.9956988
1819,2021-10-13_19-26-14_UTC.jpg,1,true,outdoor,0.9949233
1820,2021-10-15_16-16-44_UTC.jpg,5,true,indoor,0.75536263
1821,2021-10-17_14-07-09_UTC.jpg,2,true,outdoor,0.99424124
1822,2021-10-19_19-28-36_UTC.jpg,1,true,outdoor,0.7061494
1823,2021-10-20_21-07-19_UTC.jpg,0,Indeterminate,outdoor,0.50266343
1824,2021-10-24_13-59-41_UTC.jpg,0,Indeterminate,indoor,0.9907884
1825,2021-10-25_19-00-47_UTC.jpg,2,true,outdoor,0.9817069
1826,2021-11-02_12-10-06_UTC.jpg,0,Indeterminate,outdoor,0.9942778
1827,2021-11-03_17-34-23_UTC.jpg,2,true,indoor,0.98710966
